"adjudicated_sample_id","adjudicated_measurement_id","source_branch","source_file","source_sheet","source_sheet_rows","sample_id_raw","sample_id_base","ring","feather_type_raw","feather_type","is_repeat_assay","isotope","raw_value","value","amount_mg","cn_mass_ratio","sex","tag_id_adjusted","tag_id_raw_examples","status","status_bin","migratory_status_comment","longitude_capture","latitude_capture","status_known","source_phenotype_row_ids","source_phenotype_row_count","sample_identifier_examples","source_measurement_ids","n_raw_measurements_collapsed","adjudication_method","assay_qc_action","assay_qc_reason","assay_qc_evidence_source","assay_qc_decision_ids","assay_qc_manual_review_pending","assay_qc_manual_review_reason","assay_qc_manual_review_notes"
"live_assay_0072","live_assay_0072::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","83","CP16815_2024-10-10_breast feather","CP16815_2024-10-10_breast feather","CP16815","breast","Breast",FALSE,"normalised_d13c",-11.5019399887621,-11.5019399887621,0.223,3.45153596485853,"M","266412","266412","AU migrant","migrant","PTT revealed this bird migrating to the mouth of the Manning River, New South Wales (arrival: May 29) - after breeding season it staged at the Clutha River Mouth April 23 to May 20.",170.143369,-43.736814,TRUE,"live_pheno_011|live_pheno_028",2,"CP16815_2024-10-10","live_measurement_0144",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0073","live_assay_0073::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","84","CP16815_2024-10-10_primary feather","CP16815_2024-10-10_primary feather","CP16815","primary","Primary",FALSE,"normalised_d15n",3.38283743018004,3.38283743018004,0.237,3.49483567242185,"M","266412","266412","AU migrant","migrant","PTT revealed this bird migrating to the mouth of the Manning River, New South Wales (arrival: May 29) - after breeding season it staged at the Clutha River Mouth April 23 to May 20.",170.143369,-43.736814,TRUE,"live_pheno_011|live_pheno_028",2,"CP16815_2024-10-10","live_measurement_0145",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0073","live_assay_0073::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","84","CP16815_2024-10-10_primary feather","CP16815_2024-10-10_primary feather","CP16815","primary","Primary",FALSE,"normalised_d13c",-22.1190010157748,-22.1190010157748,0.237,3.49483567242185,"M","266412","266412","AU migrant","migrant","PTT revealed this bird migrating to the mouth of the Manning River, New South Wales (arrival: May 29) - after breeding season it staged at the Clutha River Mouth April 23 to May 20.",170.143369,-43.736814,TRUE,"live_pheno_011|live_pheno_028",2,"CP16815_2024-10-10","live_measurement_0146",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0074","live_assay_0074::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","85","CP16906_2024-10-08_breast feather","CP16906_2024-10-08_breast feather","CP16906","breast","Breast",FALSE,"normalised_d15n",13.1400023297407,13.1400023297407,0.275,3.32597487741899,"F",,,"resident","resident","Ailsa observation",173.681912,-42.392022,TRUE,"live_pheno_079|live_pheno_101",2,"CP16906_2024-10-08","live_measurement_0147",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0074","live_assay_0074::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","85","CP16906_2024-10-08_breast feather","CP16906_2024-10-08_breast feather","CP16906","breast","Breast",FALSE,"normalised_d13c",-16.5028394162731,-16.5028394162731,0.275,3.32597487741899,"F",,,"resident","resident","Ailsa observation",173.681912,-42.392022,TRUE,"live_pheno_079|live_pheno_101",2,"CP16906_2024-10-08","live_measurement_0148",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0075","live_assay_0075::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","86","CP16906_2024-10-08_primary feather","CP16906_2024-10-08_primary feather","CP16906","primary","Primary",FALSE,"normalised_d15n",15.2595855384279,15.2595855384279,0.205,3.46009977035282,"F",,,"resident","resident","Ailsa observation",173.681912,-42.392022,TRUE,"live_pheno_079|live_pheno_101",2,"CP16906_2024-10-08","live_measurement_0149",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0075","live_assay_0075::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","86","CP16906_2024-10-08_primary feather","CP16906_2024-10-08_primary feather","CP16906","primary","Primary",FALSE,"normalised_d13c",-13.6498010358103,-13.6498010358103,0.205,3.46009977035282,"F",,,"resident","resident","Ailsa observation",173.681912,-42.392022,TRUE,"live_pheno_079|live_pheno_101",2,"CP16906_2024-10-08","live_measurement_0150",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0076","live_assay_0076::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","87","CP16938_2024-11-04_breast feather","CP16938_2024-11-04_breast feather","CP16938","breast","Breast",FALSE,"normalised_d15n",13.0505573731248,13.0505573731248,0.243,3.47017582461009,"M",,,"NI migrant","migrant","Resighting at Omaha Spit, North Island on March 15",175.727142,-39.291327,TRUE,"live_pheno_036|live_pheno_043",2,"CP16938_2024-11-04","live_measurement_0151",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0076","live_assay_0076::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","87","CP16938_2024-11-04_breast feather","CP16938_2024-11-04_breast feather","CP16938","breast","Breast",FALSE,"normalised_d13c",-11.7732858837485,-11.7732858837485,0.243,3.47017582461009,"M",,,"NI migrant","migrant","Resighting at Omaha Spit, North Island on March 15",175.727142,-39.291327,TRUE,"live_pheno_036|live_pheno_043",2,"CP16938_2024-11-04","live_measurement_0152",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0077","live_assay_0077::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","88","CP16938_2024-11-04_primary feather","CP16938_2024-11-04_primary feather","CP16938","primary","Primary",FALSE,"normalised_d15n",4.03031000921216,4.03031000921216,0.252,3.37871813694405,"M",,,"NI migrant","migrant","Resighting at Omaha Spit, North Island on March 15",175.727142,-39.291327,TRUE,"live_pheno_036|live_pheno_043",2,"CP16938_2024-11-04","live_measurement_0153",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0077","live_assay_0077::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","88","CP16938_2024-11-04_primary feather","CP16938_2024-11-04_primary feather","CP16938","primary","Primary",FALSE,"normalised_d13c",-24.5751595556081,-24.5751595556081,0.252,3.37871813694405,"M",,,"NI migrant","migrant","Resighting at Omaha Spit, North Island on March 15",175.727142,-39.291327,TRUE,"live_pheno_036|live_pheno_043",2,"CP16938_2024-11-04","live_measurement_0154",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0078","live_assay_0078::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","89","CP16945_2024-11-13_breast feather","CP16945_2024-11-13_breast feather","CP16945","breast","Breast",FALSE,"normalised_d15n",13.2076893499419,13.2076893499419,0.262,3.49665768443661,"M",,,"NI migrant","migrant","Resighting at Omaha Spit, North Island on Jan 12",175.702629005536,-39.379794029519,TRUE,"live_pheno_037|live_pheno_044",2,"CP16945_2024-11-13","live_measurement_0155",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0078","live_assay_0078::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","89","CP16945_2024-11-13_breast feather","CP16945_2024-11-13_breast feather","CP16945","breast","Breast",FALSE,"normalised_d13c",-11.7238269708072,-11.7238269708072,0.262,3.49665768443661,"M",,,"NI migrant","migrant","Resighting at Omaha Spit, North Island on Jan 12",175.702629005536,-39.379794029519,TRUE,"live_pheno_037|live_pheno_044",2,"CP16945_2024-11-13","live_measurement_0156",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0079","live_assay_0079::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","90","CP16945_2024-11-13_primary feather","CP16945_2024-11-13_primary feather","CP16945","primary","Primary",FALSE,"normalised_d15n",4.96402290137249,4.96402290137249,0.215,3.45453233485409,"M",,,"NI migrant","migrant","Resighting at Omaha Spit, North Island on Jan 12",175.702629005536,-39.379794029519,TRUE,"live_pheno_037|live_pheno_044",2,"CP16945_2024-11-13","live_measurement_0157",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0079","live_assay_0079::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","90","CP16945_2024-11-13_primary feather","CP16945_2024-11-13_primary feather","CP16945","primary","Primary",FALSE,"normalised_d13c",-24.6080177935943,-24.6080177935943,0.215,3.45453233485409,"M",,,"NI migrant","migrant","Resighting at Omaha Spit, North Island on Jan 12",175.702629005536,-39.379794029519,TRUE,"live_pheno_037|live_pheno_044",2,"CP16945_2024-11-13","live_measurement_0158",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0080","live_assay_0080::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","91","CP16953_2024-11-14_breast feather","CP16953_2024-11-14_breast feather","CP16953","breast","Breast",FALSE,"normalised_d15n",18.6186586293908,18.6186586293908,0.315,3.33228931606423,"M",,,"NI migrant","migrant","Resighting at Karaka, North Island on July 20",175.700161037967,-39.3611319735646,TRUE,"live_pheno_038|live_pheno_045",2,"CP16953_2024-11-14","live_measurement_0159",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0080","live_assay_0080::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","91","CP16953_2024-11-14_breast feather","CP16953_2024-11-14_breast feather","CP16953","breast","Breast",FALSE,"normalised_d13c",-11.1905850372296,-11.1905850372296,0.315,3.33228931606423,"M",,,"NI migrant","migrant","Resighting at Karaka, North Island on July 20",175.700161037967,-39.3611319735646,TRUE,"live_pheno_038|live_pheno_045",2,"CP16953_2024-11-14","live_measurement_0160",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0081","live_assay_0081::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","92","CP16953_2024-11-14_primary feather","CP16953_2024-11-14_primary feather","CP16953","primary","Primary",FALSE,"normalised_d15n",6.09923939600272,6.09923939600272,0.221,3.33030835414537,"M",,,"NI migrant","migrant","Resighting at Karaka, North Island on July 20",175.700161037967,-39.3611319735646,TRUE,"live_pheno_038|live_pheno_045",2,"CP16953_2024-11-14","live_measurement_0161",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0081","live_assay_0081::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","92","CP16953_2024-11-14_primary feather","CP16953_2024-11-14_primary feather","CP16953","primary","Primary",FALSE,"normalised_d13c",-24.7953238387897,-24.7953238387897,0.221,3.33030835414537,"M",,,"NI migrant","migrant","Resighting at Karaka, North Island on July 20",175.700161037967,-39.3611319735646,TRUE,"live_pheno_038|live_pheno_045",2,"CP16953_2024-11-14","live_measurement_0162",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0082","live_assay_0082::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","93","CP16958_2024-12-03_breast feather","CP16958_2024-12-03_breast feather","CP16958","breast","Breast",FALSE,"normalised_d15n",15.8617503104097,15.8617503104097,0.229,3.40582247818053,"F",,,"NI migrant","migrant","Resighting at Miranda, North Island on May 17",176.92653497681,-39.5726949814707,TRUE,"live_pheno_039|live_pheno_046",2,"CP16958_2024-12-03","live_measurement_0163",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0082","live_assay_0082::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","93","CP16958_2024-12-03_breast feather","CP16958_2024-12-03_breast feather","CP16958","breast","Breast",FALSE,"normalised_d13c",-15.333309301501,-15.333309301501,0.229,3.40582247818053,"F",,,"NI migrant","migrant","Resighting at Miranda, North Island on May 17",176.92653497681,-39.5726949814707,TRUE,"live_pheno_039|live_pheno_046",2,"CP16958_2024-12-03","live_measurement_0164",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0083","live_assay_0083::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","94","CP16958_2024-12-03_primary feather","CP16958_2024-12-03_primary feather","CP16958","primary","Primary",FALSE,"normalised_d15n",12.5582551483587,12.5582551483587,0.234,3.35388413130818,"F",,,"NI migrant","migrant","Resighting at Miranda, North Island on May 17",176.92653497681,-39.5726949814707,TRUE,"live_pheno_039|live_pheno_046",2,"CP16958_2024-12-03","live_measurement_0165",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0083","live_assay_0083::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","94","CP16958_2024-12-03_primary feather","CP16958_2024-12-03_primary feather","CP16958","primary","Primary",FALSE,"normalised_d13c",-23.3505356424689,-23.3505356424689,0.234,3.35388413130818,"F",,,"NI migrant","migrant","Resighting at Miranda, North Island on May 17",176.92653497681,-39.5726949814707,TRUE,"live_pheno_039|live_pheno_046",2,"CP16958_2024-12-03","live_measurement_0166",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0084","live_assay_0084::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","95","CP16961_2024-12-04_breast feather","CP16961_2024-12-04_breast feather","CP16961","breast","Breast",FALSE,"normalised_d15n",13.4583173789402,13.4583173789402,0.209,3.5456990854605,"M",,,"unknown","unknown",,176.893405001611,-39.485479015857,FALSE,"live_pheno_120|live_pheno_138",2,"CP16961_2024-12-04","live_measurement_0167",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0084","live_assay_0084::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","95","CP16961_2024-12-04_breast feather","CP16961_2024-12-04_breast feather","CP16961","breast","Breast",FALSE,"normalised_d13c",-14.5960619312138,-14.5960619312138,0.209,3.5456990854605,"M",,,"unknown","unknown",,176.893405001611,-39.485479015857,FALSE,"live_pheno_120|live_pheno_138",2,"CP16961_2024-12-04","live_measurement_0168",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0085","live_assay_0085::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","96","CP16961_2024-12-04_primary feather","CP16961_2024-12-04_primary feather","CP16961","primary","Primary",FALSE,"normalised_d15n",8.96356343453263,8.96356343453263,0.227,3.50286945887626,"M",,,"unknown","unknown",,176.893405001611,-39.485479015857,FALSE,"live_pheno_120|live_pheno_138",2,"CP16961_2024-12-04","live_measurement_0169",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0085","live_assay_0085::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","96","CP16961_2024-12-04_primary feather","CP16961_2024-12-04_primary feather","CP16961","primary","Primary",FALSE,"normalised_d13c",-19.2336335885078,-19.2336335885078,0.227,3.50286945887626,"M",,,"unknown","unknown",,176.893405001611,-39.485479015857,FALSE,"live_pheno_120|live_pheno_138",2,"CP16961_2024-12-04","live_measurement_0170",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0087","live_assay_0087::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","98","CP16962_2024-12-04_breast feather_rpt","CP16962_2024-12-04_breast feather","CP16962","breast","Breast",TRUE,"normalised_d15n",11.1111624332632,11.1111624332632,0.241,3.36857962591047,"F",,,"unknown","unknown",,176.893405001611,-39.485479015857,FALSE,"live_pheno_121|live_pheno_139",2,"CP16962_2024-12-04","live_measurement_0173",1,"selected_repeat_raw","keep","Repeat-analysis comment explicitly instructs use of the N value from this assay row.","comment column|green raw","aqc_0028",FALSE,,
"live_assay_0087","live_assay_0087::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","98","CP16962_2024-12-04_breast feather_rpt","CP16962_2024-12-04_breast feather","CP16962","breast","Breast",TRUE,"normalised_d13c",-16.5685893657156,-16.5685893657156,0.241,3.36857962591047,"F",,,"unknown","unknown",,176.893405001611,-39.485479015857,FALSE,"live_pheno_121|live_pheno_139",2,"CP16962_2024-12-04","live_measurement_0174",1,"selected_repeat_raw","keep","Repeat-analysis comment explicitly instructs use of the C value from this assay row.","comment column|green raw","aqc_0030",FALSE,,
"live_assay_0088","live_assay_0088::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","99","CP16962_2024-12-04_primary feather","CP16962_2024-12-04_primary feather","CP16962","primary","Primary",FALSE,"normalised_d15n",12.8030948316534,12.8030948316534,0.25,3.41978730739081,"F",,,"unknown","unknown",,176.893405001611,-39.485479015857,FALSE,"live_pheno_121|live_pheno_139",2,"CP16962_2024-12-04","live_measurement_0175",1,"raw_assay","keep",,,,FALSE,,
