"adjudicated_sample_id","adjudicated_measurement_id","source_branch","source_file","source_sheet","source_sheet_rows","source_sheet_rows_model","sample_id_raw","sample_id_base","ring","feather_type_raw","feather_type","is_repeat_assay","isotope","raw_value_retained_mean","audit_value_mean","value","amount_mg","cn_mass_ratio","sex","tag_id_adjusted","tag_id_raw_examples","sampling_location_general","sampling_location_specific","sampling_site_label","status","status_bin","migratory_status_comment","longitude_capture","latitude_capture","status_known","source_phenotype_row_ids","source_phenotype_row_count","sample_identifier_examples","source_measurement_ids","source_measurement_ids_model","n_retained_assay_rows","n_model_contributing_rows","adjudication_method","assay_qc_variant_name","assay_qc_variant_row_action","assay_qc_action","assay_qc_reason","assay_qc_evidence_source","assay_qc_decision_ids","assay_qc_repeat_pair_detected","assay_qc_repeat_detection_sources","assay_qc_repeat_detection_pattern","assay_qc_repeat_resolution_status","assay_qc_contributes_to_model_value","assay_qc_model_source_rows","assay_qc_manual_review_pending","assay_qc_manual_review_reason","assay_qc_manual_review_notes"
"live_model_CP16815_2024.10.10_breast.feather","live_model_CP16815_2024.10.10_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","83","83","CP16815_2024-10-10_breast feather","CP16815_2024-10-10_breast feather","CP16815","breast","Breast",FALSE,"normalised_d13c",-11.5019399887621,-11.5019399887621,-11.5019399887621,0.223,3.45153596485853,"M","266412","266412","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird migrating to the mouth of the Manning River, New South Wales (arrival: May 29) - after breeding season it staged at the Clutha River Mouth April 23 to May 20.",170.143369,-43.736814,TRUE,"live_pheno_011|live_pheno_028",2,"CP16815_2024-10-10","live_measurement_0144","live_measurement_0144",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"83",FALSE,,
"live_model_CP16815_2024.10.10_breast.feather","live_model_CP16815_2024.10.10_breast.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","83","83","CP16815_2024-10-10_breast feather","CP16815_2024-10-10_breast feather","CP16815","breast","Breast",FALSE,"normalised_d15n",10.336486782594,10.336486782594,10.336486782594,0.223,3.45153596485853,"M","266412","266412","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird migrating to the mouth of the Manning River, New South Wales (arrival: May 29) - after breeding season it staged at the Clutha River Mouth April 23 to May 20.",170.143369,-43.736814,TRUE,"live_pheno_011|live_pheno_028",2,"CP16815_2024-10-10","live_measurement_0143","live_measurement_0143",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"83",FALSE,,
"live_model_CP16815_2024.10.10_primary.feather","live_model_CP16815_2024.10.10_primary.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","84","84","CP16815_2024-10-10_primary feather","CP16815_2024-10-10_primary feather","CP16815","primary","Primary",FALSE,"normalised_d13c",-22.1190010157748,-22.1190010157748,-22.1190010157748,0.237,3.49483567242185,"M","266412","266412","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird migrating to the mouth of the Manning River, New South Wales (arrival: May 29) - after breeding season it staged at the Clutha River Mouth April 23 to May 20.",170.143369,-43.736814,TRUE,"live_pheno_011|live_pheno_028",2,"CP16815_2024-10-10","live_measurement_0146","live_measurement_0146",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"84",FALSE,,
"live_model_CP16815_2024.10.10_primary.feather","live_model_CP16815_2024.10.10_primary.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","84","84","CP16815_2024-10-10_primary feather","CP16815_2024-10-10_primary feather","CP16815","primary","Primary",FALSE,"normalised_d15n",3.38283743018004,3.38283743018004,3.38283743018004,0.237,3.49483567242185,"M","266412","266412","South Island, New Zealand","Tasman River, Mt. Cook National Park","Tasman River","AU migrant","migrant","PTT revealed this bird migrating to the mouth of the Manning River, New South Wales (arrival: May 29) - after breeding season it staged at the Clutha River Mouth April 23 to May 20.",170.143369,-43.736814,TRUE,"live_pheno_011|live_pheno_028",2,"CP16815_2024-10-10","live_measurement_0145","live_measurement_0145",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"84",FALSE,,
"live_model_CP16906_2024.10.08_breast.feather","live_model_CP16906_2024.10.08_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","85","85","CP16906_2024-10-08_breast feather","CP16906_2024-10-08_breast feather","CP16906","breast","Breast",FALSE,"normalised_d13c",-16.5028394162731,-16.5028394162731,-16.5028394162731,0.275,3.32597487741899,"F",,,"South Island, New Zealand","Kaikoura, Canterbury","Kaikoura","resident","resident","Ailsa observation",173.681912,-42.392022,TRUE,"live_pheno_079|live_pheno_101",2,"CP16906_2024-10-08","live_measurement_0148","live_measurement_0148",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"85",FALSE,,
"live_model_CP16906_2024.10.08_breast.feather","live_model_CP16906_2024.10.08_breast.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","85","85","CP16906_2024-10-08_breast feather","CP16906_2024-10-08_breast feather","CP16906","breast","Breast",FALSE,"normalised_d15n",13.1400023297407,13.1400023297407,13.1400023297407,0.275,3.32597487741899,"F",,,"South Island, New Zealand","Kaikoura, Canterbury","Kaikoura","resident","resident","Ailsa observation",173.681912,-42.392022,TRUE,"live_pheno_079|live_pheno_101",2,"CP16906_2024-10-08","live_measurement_0147","live_measurement_0147",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"85",FALSE,,
"live_model_CP16906_2024.10.08_primary.feather","live_model_CP16906_2024.10.08_primary.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","86","86","CP16906_2024-10-08_primary feather","CP16906_2024-10-08_primary feather","CP16906","primary","Primary",FALSE,"normalised_d13c",-13.6498010358103,-13.6498010358103,-13.6498010358103,0.205,3.46009977035282,"F",,,"South Island, New Zealand","Kaikoura, Canterbury","Kaikoura","resident","resident","Ailsa observation",173.681912,-42.392022,TRUE,"live_pheno_079|live_pheno_101",2,"CP16906_2024-10-08","live_measurement_0150","live_measurement_0150",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"86",FALSE,,
"live_model_CP16906_2024.10.08_primary.feather","live_model_CP16906_2024.10.08_primary.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","86","86","CP16906_2024-10-08_primary feather","CP16906_2024-10-08_primary feather","CP16906","primary","Primary",FALSE,"normalised_d15n",15.2595855384279,15.2595855384279,15.2595855384279,0.205,3.46009977035282,"F",,,"South Island, New Zealand","Kaikoura, Canterbury","Kaikoura","resident","resident","Ailsa observation",173.681912,-42.392022,TRUE,"live_pheno_079|live_pheno_101",2,"CP16906_2024-10-08","live_measurement_0149","live_measurement_0149",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"86",FALSE,,
"live_model_CP16938_2024.11.04_breast.feather","live_model_CP16938_2024.11.04_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","87","87","CP16938_2024-11-04_breast feather","CP16938_2024-11-04_breast feather","CP16938","breast","Breast",FALSE,"normalised_d13c",-11.7732858837485,-11.7732858837485,-11.7732858837485,0.243,3.47017582461009,"M",,,"South Island, New Zealand","Rangipo Desert, Tongariro National Park","Rangipo Desert","NI migrant","migrant","Resighting at Omaha Spit, North Island on March 15",175.727142,-39.291327,TRUE,"live_pheno_036|live_pheno_043",2,"CP16938_2024-11-04","live_measurement_0152","live_measurement_0152",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"87",FALSE,,
"live_model_CP16938_2024.11.04_breast.feather","live_model_CP16938_2024.11.04_breast.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","87","87","CP16938_2024-11-04_breast feather","CP16938_2024-11-04_breast feather","CP16938","breast","Breast",FALSE,"normalised_d15n",13.0505573731248,13.0505573731248,13.0505573731248,0.243,3.47017582461009,"M",,,"South Island, New Zealand","Rangipo Desert, Tongariro National Park","Rangipo Desert","NI migrant","migrant","Resighting at Omaha Spit, North Island on March 15",175.727142,-39.291327,TRUE,"live_pheno_036|live_pheno_043",2,"CP16938_2024-11-04","live_measurement_0151","live_measurement_0151",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"87",FALSE,,
"live_model_CP16938_2024.11.04_primary.feather","live_model_CP16938_2024.11.04_primary.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","88","88","CP16938_2024-11-04_primary feather","CP16938_2024-11-04_primary feather","CP16938","primary","Primary",FALSE,"normalised_d13c",-24.5751595556081,-24.5751595556081,-24.5751595556081,0.252,3.37871813694405,"M",,,"South Island, New Zealand","Rangipo Desert, Tongariro National Park","Rangipo Desert","NI migrant","migrant","Resighting at Omaha Spit, North Island on March 15",175.727142,-39.291327,TRUE,"live_pheno_036|live_pheno_043",2,"CP16938_2024-11-04","live_measurement_0154","live_measurement_0154",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"88",FALSE,,
"live_model_CP16938_2024.11.04_primary.feather","live_model_CP16938_2024.11.04_primary.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","88","88","CP16938_2024-11-04_primary feather","CP16938_2024-11-04_primary feather","CP16938","primary","Primary",FALSE,"normalised_d15n",4.03031000921216,4.03031000921216,4.03031000921216,0.252,3.37871813694405,"M",,,"South Island, New Zealand","Rangipo Desert, Tongariro National Park","Rangipo Desert","NI migrant","migrant","Resighting at Omaha Spit, North Island on March 15",175.727142,-39.291327,TRUE,"live_pheno_036|live_pheno_043",2,"CP16938_2024-11-04","live_measurement_0153","live_measurement_0153",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"88",FALSE,,
"live_model_CP16945_2024.11.13_breast.feather","live_model_CP16945_2024.11.13_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","89","89","CP16945_2024-11-13_breast feather","CP16945_2024-11-13_breast feather","CP16945","breast","Breast",FALSE,"normalised_d13c",-11.7238269708072,-11.7238269708072,-11.7238269708072,0.262,3.49665768443661,"M",,,"South Island, New Zealand","Rangipo Desert, Tongariro National Park","Rangipo Desert","NI migrant","migrant","Resighting at Omaha Spit, North Island on Jan 12",175.702629005536,-39.379794029519,TRUE,"live_pheno_037|live_pheno_044",2,"CP16945_2024-11-13","live_measurement_0156","live_measurement_0156",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"89",FALSE,,
"live_model_CP16945_2024.11.13_breast.feather","live_model_CP16945_2024.11.13_breast.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","89","89","CP16945_2024-11-13_breast feather","CP16945_2024-11-13_breast feather","CP16945","breast","Breast",FALSE,"normalised_d15n",13.2076893499419,13.2076893499419,13.2076893499419,0.262,3.49665768443661,"M",,,"South Island, New Zealand","Rangipo Desert, Tongariro National Park","Rangipo Desert","NI migrant","migrant","Resighting at Omaha Spit, North Island on Jan 12",175.702629005536,-39.379794029519,TRUE,"live_pheno_037|live_pheno_044",2,"CP16945_2024-11-13","live_measurement_0155","live_measurement_0155",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"89",FALSE,,
"live_model_CP16945_2024.11.13_primary.feather","live_model_CP16945_2024.11.13_primary.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","90","90","CP16945_2024-11-13_primary feather","CP16945_2024-11-13_primary feather","CP16945","primary","Primary",FALSE,"normalised_d13c",-24.6080177935943,-24.6080177935943,-24.6080177935943,0.215,3.45453233485409,"M",,,"South Island, New Zealand","Rangipo Desert, Tongariro National Park","Rangipo Desert","NI migrant","migrant","Resighting at Omaha Spit, North Island on Jan 12",175.702629005536,-39.379794029519,TRUE,"live_pheno_037|live_pheno_044",2,"CP16945_2024-11-13","live_measurement_0158","live_measurement_0158",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"90",FALSE,,
"live_model_CP16945_2024.11.13_primary.feather","live_model_CP16945_2024.11.13_primary.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","90","90","CP16945_2024-11-13_primary feather","CP16945_2024-11-13_primary feather","CP16945","primary","Primary",FALSE,"normalised_d15n",4.96402290137249,4.96402290137249,4.96402290137249,0.215,3.45453233485409,"M",,,"South Island, New Zealand","Rangipo Desert, Tongariro National Park","Rangipo Desert","NI migrant","migrant","Resighting at Omaha Spit, North Island on Jan 12",175.702629005536,-39.379794029519,TRUE,"live_pheno_037|live_pheno_044",2,"CP16945_2024-11-13","live_measurement_0157","live_measurement_0157",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"90",FALSE,,
"live_model_CP16953_2024.11.14_breast.feather","live_model_CP16953_2024.11.14_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","91","91","CP16953_2024-11-14_breast feather","CP16953_2024-11-14_breast feather","CP16953","breast","Breast",FALSE,"normalised_d13c",-11.1905850372296,-11.1905850372296,-11.1905850372296,0.315,3.33228931606423,"M",,,"South Island, New Zealand","Rangipo Desert, Tongariro National Park","Rangipo Desert","NI migrant","migrant","Resighting at Karaka, North Island on July 20",175.700161037967,-39.3611319735646,TRUE,"live_pheno_038|live_pheno_045",2,"CP16953_2024-11-14","live_measurement_0160","live_measurement_0160",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"91",FALSE,,
"live_model_CP16953_2024.11.14_breast.feather","live_model_CP16953_2024.11.14_breast.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","91","91","CP16953_2024-11-14_breast feather","CP16953_2024-11-14_breast feather","CP16953","breast","Breast",FALSE,"normalised_d15n",18.6186586293908,18.6186586293908,18.6186586293908,0.315,3.33228931606423,"M",,,"South Island, New Zealand","Rangipo Desert, Tongariro National Park","Rangipo Desert","NI migrant","migrant","Resighting at Karaka, North Island on July 20",175.700161037967,-39.3611319735646,TRUE,"live_pheno_038|live_pheno_045",2,"CP16953_2024-11-14","live_measurement_0159","live_measurement_0159",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"91",FALSE,,
"live_model_CP16953_2024.11.14_primary.feather","live_model_CP16953_2024.11.14_primary.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","92","92","CP16953_2024-11-14_primary feather","CP16953_2024-11-14_primary feather","CP16953","primary","Primary",FALSE,"normalised_d13c",-24.7953238387897,-24.7953238387897,-24.7953238387897,0.221,3.33030835414537,"M",,,"South Island, New Zealand","Rangipo Desert, Tongariro National Park","Rangipo Desert","NI migrant","migrant","Resighting at Karaka, North Island on July 20",175.700161037967,-39.3611319735646,TRUE,"live_pheno_038|live_pheno_045",2,"CP16953_2024-11-14","live_measurement_0162","live_measurement_0162",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"92",FALSE,,
"live_model_CP16953_2024.11.14_primary.feather","live_model_CP16953_2024.11.14_primary.feather::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","92","92","CP16953_2024-11-14_primary feather","CP16953_2024-11-14_primary feather","CP16953","primary","Primary",FALSE,"normalised_d15n",6.09923939600272,6.09923939600272,6.09923939600272,0.221,3.33030835414537,"M",,,"South Island, New Zealand","Rangipo Desert, Tongariro National Park","Rangipo Desert","NI migrant","migrant","Resighting at Karaka, North Island on July 20",175.700161037967,-39.3611319735646,TRUE,"live_pheno_038|live_pheno_045",2,"CP16953_2024-11-14","live_measurement_0161","live_measurement_0161",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"92",FALSE,,
"live_model_CP16958_2024.12.03_breast.feather","live_model_CP16958_2024.12.03_breast.feather::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","93","93","CP16958_2024-12-03_breast feather","CP16958_2024-12-03_breast feather","CP16958","breast","Breast",FALSE,"normalised_d13c",-15.333309301501,-15.333309301501,-15.333309301501,0.229,3.40582247818053,"F",,,"South Island, New Zealand","Napier, Hawkes Bay","Napier","NI migrant","migrant","Resighting at Miranda, North Island on May 17",176.92653497681,-39.5726949814707,TRUE,"live_pheno_039|live_pheno_046",2,"CP16958_2024-12-03","live_measurement_0164","live_measurement_0164",1,1,"single_raw","sensitivity","include","keep",,,,FALSE,,,,TRUE,"93",FALSE,,
